GEONAME,Distance
"Congressional District 5 (118th Congress), Minnesota",98.40213412319876
"Congressional District 3 (118th Congress), New Jersey",98.6013184496029
"Congressional District 6 (118th Congress), Michigan",98.68262258371531
"Congressional District 28 (118th Congress), California",98.98560501406253
"Congressional District 49 (118th Congress), California",99.07517347953522
"Congressional District 2 (118th Congress), Massachusetts",99.64431744961676
"Congressional District 2 (118th Congress), Colorado",99.67547341246993
"Congressional District 4 (118th Congress), Pennsylvania",100.00074999718753
"Congressional District 4 (118th Congress), Connecticut",100.19441102177306
"Congressional District 7 (118th Congress), California",100.44043010660597
"Congressional District 21 (118th Congress), California",100.52929921172235
"Congressional District 3 (118th Congress), Pennsylvania",100.84954139707328
"Congressional District 9 (118th Congress), Massachusetts",101.0959445279582
"Congressional District 3 (118th Congress), Connecticut",102.12179003523195
"Congressional District 19 (118th Congress), California",102.16839041503982
"Congressional District 26 (118th Congress), Texas",102.49409739102053
"Congressional District 4 (118th Congress), Massachusetts",102.50536571321523
"Congressional District 2 (118th Congress), New York",102.70326187614491
"Congressional District 17 (118th Congress), New York",103.03693512522585
"Congressional District 22 (118th Congress), California",103.19781974441126
"Congressional District 50 (118th Congress), California",104.0838123821375
"Congressional District 40 (118th Congress), California",104.76559549775871
"Congressional District 29 (118th Congress), Texas",105.9688633514581
"Congressional District 34 (118th Congress), Texas",106.09891611133452
"Congressional District 3 (118th Congress), Maryland",106.24358804182019
"Congressional District 12 (118th Congress), California",106.2812307042029
"Congressional District 6 (118th Congress), Georgia",106.68303520241632
"Congressional District 8 (118th Congress), Massachusetts",106.71044934775601
"Congressional District 5 (118th Congress), New Jersey",107.30554505709385
"Congressional District 6 (118th Congress), New York",107.77448677678775
"Congressional District 3 (118th Congress), New York",108.42711837912137
"Congressional District 37 (118th Congress), Texas",108.94177343884209
"Congressional District 7 (118th Congress), Massachusetts",109.49826482643458
"Congressional District 14 (118th Congress), California",109.69247923171396
"Congressional District 2 (118th Congress), North Carolina",109.74657170044084
"Congressional District 5 (118th Congress), Wisconsin",111.58705122011246
"Congressional District 16 (118th Congress), New York",111.9568666942765
"Congressional District 1 (118th Congress), New York",112.87687982930782
"Congressional District 2 (118th Congress), Minnesota",113.12886457487319
"Congressional District 14 (118th Congress), New York",113.74845053889744
"Congressional District 1 (118th Congress), Washington",113.96201121426385
"Congressional District 47 (118th Congress), California",114.53257178637001
"Congressional District 8 (118th Congress), Virginia",116.21570461860996
"Congressional District 6 (118th Congress), Massachusetts",116.31040366192526
"Congressional District 5 (118th Congress), Maryland",116.5042059326615
"Congressional District 3 (118th Congress), Minnesota",116.52042739365488
"Congressional District 4 (118th Congress), New York",117.30588220545464
"Congressional District 8 (118th Congress), Maryland",117.5359094064448
"Congressional District 15 (118th Congress), California",118.38226218483916
"Congressional District 11 (118th Congress), New Jersey",118.63759943626641
"Congressional District 7 (118th Congress), New York",119.77437121521447
"Congressional District 36 (118th Congress), California",121.36164962623077
"Congressional District 8 (118th Congress), New York",121.74173483239015
"Congressional District 5 (118th Congress), Illinois",122.56218829639099
"Congressional District 7 (118th Congress), New Jersey",122.8253231219035
"Congressional District 9 (118th Congress), New York",123.10276195114389
"Congressional District 7 (118th Congress), Washington",123.13102777123238
"Congressional District 5 (118th Congress), Kentucky",124.21847688649221
"Congressional District 5 (118th Congress), Massachusetts",124.58715824674708
"Congressional District 10 (118th Congress), Virginia",125.05038984345471
"Congressional District 10 (118th Congress), California",127.68966285490772
"Delegate District (at Large) (118th Congress), District of Columbia",130.10522664366715
"Congressional District 10 (118th Congress), New York",131.5304147336273
"Congressional District 11 (118th Congress), California",134.1526742185932
"Congressional District 16 (118th Congress), California",137.13270944599614
"Congressional District 13 (118th Congress), New York",137.88139831028695
"Congressional District 17 (118th Congress), California",138.0131877756615
"Congressional District 11 (118th Congress), Virginia",140.1409290678494
"Congressional District 15 (118th Congress), New York",143.8577769882463
"Congressional District 12 (118th Congress), New York",164.24697866323143
"Resident Commissioner District (at Large) (118th Congress), Puerto Rico",172.27721845908704
